date,symbol,side,entry,exit,quantity,setup,confidence,mistake,notes
2025-11-18,AUDJPY,BUY,100.815,100.791,10000,Streak Pullback Confirmation,3,no patience,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 100.815. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0442%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-11-21,AUDJPY,BUY,101.186,101.149,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 101.186. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0865%. No major emotional behavior simulated.
2025-11-25,AUDJPY,SELL,101.364,101.387,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 101.364. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0516%. No major emotional behavior simulated.
2025-11-26,AUDJPY,BUY,101.709,101.629,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 101.709. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0573%. No major emotional behavior simulated.
2025-11-27,AUDJPY,BUY,102.043,102.016,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 102.043. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0245%. No major emotional behavior simulated.
2025-12-02,AUDJPY,BUY,102.191,102.172,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 102.191. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0479%. No major emotional behavior simulated.
2025-12-02,AUDJPY,BUY,102.127,102.115,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 102.127. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0315%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-12-09,AUDJPY,BUY,104.196,104.276,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 104.196. Trade exited at configured 104.27600000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0542%. No major emotional behavior simulated.
2025-12-10,AUDJPY,BUY,103.894,103.87,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 103.894. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0294%. No major emotional behavior simulated.
2025-12-11,AUDJPY,SELL,103.519,103.477,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 103.519. Trade exited at configured 103.47700000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0717%. No major emotional behavior simulated.
2025-12-12,AUDJPY,BUY,103.596,103.69,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 103.596. Trade exited at configured 103.69000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0845%. No major emotional behavior simulated.
2025-12-12,AUDJPY,BUY,103.668,103.656,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 103.668. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0305%. No major emotional behavior simulated.
2025-12-16,AUDJPY,BUY,102.657,102.627,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 102.657. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0640%. No major emotional behavior simulated.
2025-12-16,AUDJPY,SELL,102.765,102.807,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 102.765. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0375%. No major emotional behavior simulated.
2025-12-16,AUDJPY,BUY,102.966,102.913,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 2-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 102.966. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0775%. No major emotional behavior simulated.
2025-12-22,AUDJPY,BUY,104.222,104.282,10000,Streak Pullback Confirmation,4,no patience,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 104.222. Trade exited at configured 104.28200000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0321%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-12-22,AUDJPY,BUY,104.245,104.22,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 104.245. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0386%. No major emotional behavior simulated.
2025-12-29,AUDJPY,SELL,104.495,104.532,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 104.495. Trade did not hit target or stop within max hold and exited at -0.36R. Setup quality: moderate. Confidence=3/5. Volatility=0.0501%. No major emotional behavior simulated.
2025-06-27,AUDCHF,SELL,0.52389,0.52423,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.52389. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0526%. No major emotional behavior simulated.
2025-06-30,AUDCHF,SELL,0.52188,0.52144,10000,Streak Pullback Confirmation,5,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.52188. Trade exited at configured 0.52144000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0551%. No major emotional behavior simulated.
2025-07-03,AUDCHF,BUY,0.52006,0.52022,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.52006. Trade exited at configured 0.52022000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0247%. No major emotional behavior simulated.
2025-07-03,AUDCHF,BUY,0.5215,0.52131,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 7-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.5215. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0313%. No major emotional behavior simulated.
2025-07-03,AUDCHF,SELL,0.52269,0.52281,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.52269. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0399%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
